Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,Winsoft Price,Winsoft Status,Winsoft URL
NZXT H5 FLOW RGB WHITE/BLACK,nzxth5flowrgbwhiteblack,,,,22000.0,Out of Stock,https://www.nanotek.lk/product/nzxt-h5-flow-rgb-whiteblack,,,
NZXT H6 Flow RGB Dual-Chamber Mid-Tower Airflow Case with RGB Fans WHITE/BLACK,nzxth6flowrgbdualchambermidtowerairflowcasergbfanswhiteblack,,,,27500.0,Out of Stock,https://www.nanotek.lk/product/nzxt-h6-flow-rgb-dual-chamber-mid-tower-airflow-case-with-rgb-fans-whiteblack,,,
NZXT H9 ELITE WHITE,nzxth9elitewhite,,,,34500.0,Out of Stock,https://www.nanotek.lk/product/nzxt-h9-elite-white,,,
NZXT H6 Flow White/Black Compact Dual-Chamber Mid-Tower Airflow,nzxth6flowwhiteblackcompactdualchambermidtowerairflow,,,,31500.0,Out of Stock,https://www.nanotek.lk/product/nzxt-h6-flow-whiteblack-compact-dual-chamber-mid-tower-airflow,,,
LIAN LI O11 VISION CHROME,lianlio11visionchrome,,,,43500.0,Out of Stock,https://www.nanotek.lk/product/lian-li-o11-vision-chrome,,,
LIAN LI O11D EVO RGB Automobili Lamborghini Edition,lianlio11devorgbautomobililamborghini,,,,109000.0,In Stock,https://www.nanotek.lk/product/lian-li-o11d-evo-rgb-automobili-lamborghini-edition,,,
LIAN LI O11 Dynamic EVO RGB Black,lianlio11dynamicevorgbblack,,,,59000.0,Out of Stock,https://www.nanotek.lk/product/lian-li-o11-dynamic-evo-rgb-black,,,
GIGABYTE C301 GLASS V2 ARGB Black\White CASING,gigabytec301glassv2argbblackwhitecasing,,,,24000.0,In Stock,https://www.nanotek.lk/product/gigabyte-c301-glass-v2-argb-blackwhite-casing-1,,,
Corsair Obsidian Series 1000D Super-Tower Case,corsairobsidian1000dsupertowercase,,,,154000.0,Out of Stock,https://www.nanotek.lk/product/corsair-obsidian-series-1000d-super-tower-case,,,
Cooler Master MASTERBOX MB520 MESH ARGB,mastermastermb520meshargb,,,,32500.0,Out of Stock,https://www.nanotek.lk/product/cooler-master-masterbox-mb520-mesh-argb,,,
Gamdias Aura GC10M ARGB,gamdiasauragc10margb,,,,14000.0,Out of Stock,https://www.nanotek.lk/product/gamdias-aura-gc10m-argb,,,
GAMDIAS AURA GC5 ELITE ARGB,gamdiasauragc5eliteargb,,,,14000.0,Out of Stock,https://www.nanotek.lk/product/gamdias-aura-gc5-elite-argb,,,
Raidmax Infinita i802 Air RGB,raidmaxinfinitai802airrgb,,,,15000.0,Out of Stock,https://www.nanotek.lk/product/raidmax-infinita-i802-air-rgb,,,
GAMDIAS TALOS E3 CASING,gamdiastalose3casing,,,,15000.0,Out of Stock,https://www.nanotek.lk/product/gamdias-talos-e3-casing,,,
Antec FLUX PRO,antecfluxpro,,,,39500.0,Out of Stock,https://www.nanotek.lk/product/antec-flux-pro,,,
Viper 3205 Casing,viper3205casing,,,,4000.0,Out of Stock,https://www.nanotek.lk/product/viper-3205-casing,,,
ANTEC CX300 ARGB,anteccx300argb,,,,19500.0,Out of Stock,https://www.nanotek.lk/product/antec-cx300-argb,,,
GAMDIAS AURA GC1 ELITE RGB,gamdiasauragc1elitergb,,,,14000.0,Out of Stock,https://www.nanotek.lk/product/gamdias-aura-gc1-elite-rgb,,,
ANTEC VX310 ARGB,antecvx310argb,,,,9500.0,In Stock,https://www.nanotek.lk/product/antec-vx310-argb,,,
ANTEC C3 ARGB BLACK/WHITE,antecc3argbblackwhite,,,,23500.0,Out of Stock,https://www.nanotek.lk/product/antec-c3-argb-blackwhite,,,
ANTEC VCX300 ARGB,antecvcx300argb,,,,12000.0,In Stock,https://www.nanotek.lk/product/antec-vcx300-argb,,,
ANTEC C8 ARGB BLACK/WHITE CASING,antecc8argbblackwhitecasing,,,,36500.0,Out of Stock,https://www.nanotek.lk/product/antec-c8-argb-blackwhite-casing,,,
LIAN LI LANCOOL III RGB WHITE/ BLACK,lianlilancooliiirgbwhiteblack,,,,52500.0,Out of Stock,https://www.nanotek.lk/product/lian-li-lancool-iii-rgb-white-black,,,
GFIELD 1725B USB 3.0,gfield1725busb30,,,,4000.0,Out of Stock,https://www.nanotek.lk/product/gfield-1725b-usb-30,,,
ANTEC P120 CRYSTAL WHITE,antecp120crystalwhite,,,,24500.0,In Stock,https://www.nanotek.lk/product/antec-p120-crystal-white,,,
GAMDIAS AURA GC2 ARGB GAMING CASE,gamdiasauragc2argbcase,,,,14500.0,Out of Stock,https://www.nanotek.lk/product/gamdias-aura-gc2-argb-gaming-case,,,
Corsair FRAME 4000D RS ARGB Modular Mid-Tower,corsairframe4000drsargbmodularmidtower,,,,40000.0,In Stock,https://www.nanotek.lk/product/corsair-frame-4000d-rs-argb-modular-mid-tower,,,
LIAN LI LANCOOL 205,lianlilancool205,,,,26500.0,In Stock,https://www.nanotek.lk/product/lian-li-lancool-205,,,
ANTEC STRIKER MINI ITX,antecstrikerminiitx,,,,49500.0,In Stock,https://www.nanotek.lk/product/antec-striker-mini-itx,,,
LIAN LI LANCOOL 207RX RGB,lianlilancool207rxrgb,,,,24500.0,out of stock,https://www.nanotek.lk/product/lian-li-lancool-207rx-rgb,,,
LIAN LI PC-O11 DYNAMIC WHITE/BLACK,lianlipco11dynamicwhiteblack,,,,44500.0,In Stock,https://www.nanotek.lk/product/lian-li-pc-o11-dynamic-whiteblack,,,
LIAN LI O11 DYNAMIC EVO XL BLACK/WHITE,lianlio11dynamicevoxlblackwhite,,,,86000.0,Out of Stock,https://www.nanotek.lk/product/lian-li-o11-dynamic-evo-xl-blackwhite,,,
GIGABYTE AORUS C700 GLASS ARGB FULL TOWER CASING,gigabyteaorusc700glassargbfulltowercasing,,,,99000.0,In Stock,https://www.nanotek.lk/product/gigabyte-aorus-c700-glass-argb-full-tower-casing,,,
GIGABYTE AORUS C500 GLASS ARGB CASING,gigabyteaorusc500glassargbcasing,,,,75000.0,Out of Stock,https://www.nanotek.lk/product/gigabyte-aorus-c500-glass-argb-casing,,,
MSI MAG PANO M100R PZ ARGB CASING,msimagpanom100rpzargbcasing,,,,33500.0,Out of Stock,https://www.nanotek.lk/product/msi-mag-pano-m100r-pz-argb-casing,,,
MSI MAG FORGE 100R ARGB CASING,msimagforge100rargbcasing,,,,20500.0,Out of Stock,https://www.nanotek.lk/product/msi-mag-forge-100r-argb-casing,,,
LIAN LI LANCOOL 216RX RGB,lianlilancool216rxrgb,,,,28500.0,Out of Stock,https://www.nanotek.lk/product/lian-li-lancool-216rx-rgb,,,
MSI MAG FORGE 320R AIRFLOW ARGB CASING,msimagforge320rairflowargbcasing,,,,23000.0,Out of Stock,https://www.nanotek.lk/product/msi-mag-forge-320r-airflow-argb-casing,,,
MSI MPG VELOX 100R ARGB CASING,msimpgvelox100rargbcasing,,,,34000.0,out of stock,https://www.nanotek.lk/product/msi-mpg-velox-100r-argb-casing,,,
CORSAIR 3000D AIRFLOW RGB,corsair3000dairflowrgb,,,,45500.0,In Stock,https://www.nanotek.lk/product/corsair-3000d-airflow-rgb,,,
Trendsonic Breeze Case,trendsonicbreezecase,,,,,,,11500.0,In Stock,https://www.winsoft.lk/product/trendsonic-breeze-case/
Trendsonic IGLOO Glass Gaming Case,trendsoniciglooglasscase,,,,,,,25000.0,In Stock,https://www.winsoft.lk/product/trendsonic-igloo-glass-gaming-case/
Trendsonic Juro JR14A Case,trendsonicjurojr14acase,,,,,,,8500.0,In Stock,https://www.winsoft.lk/product/trendsonic-juro-jr14a-case/
Monova IDUN Case,monovaiduncase,,,,,,,6500.0,In Stock,https://www.winsoft.lk/product/monova-idun-case/
DEEPCOOL MATREXX 40 Casing,deepcoolmatrexx40casing,,,,,,,12000.0,In Stock,https://www.winsoft.lk/product/deepcool-matrexx-40-casing/
DeepCool MATREXX 55 V4 Mid Tower Case,deepcoolmatrexx55v4midtowercase,,,,,,,25000.0,In Stock,https://www.winsoft.lk/product/deepcool-matrexx-55-v4/
Monova Cronus RGB Gaming Case,monovacronusrgbcase,,,,,,,13500.0,In Stock,https://www.winsoft.lk/product/monova-cronus-rgb-gaming-case/
GIGABYTE AORUS C601 GLASS GLOBAL E-ATX Computer Case,gigabyteaorusc601glassglobaleatxcomputercase,,,,,,,105000.0,In Stock,https://www.winsoft.lk/product/gigabyte-aorus-c601-glass/
GIGABYTE C102 GLASS Mid Tower Gaming Case – Black,gigabytec102glassmidtowercaseblack,,,,,,,13500.0,In Stock,https://www.winsoft.lk/product/gigabyte-c102-glass/
xigmatek NYX ARGB EN45822 Casing,xigmateknyxargben45822casing,,,,,,,14500.0,In Stock,https://www.winsoft.lk/product/xigmatek-nyx-argb-en45822-casing/
DEEPCOOL MATREXX 50 ATX Mid Tower Case,deepcoolmatrexx50atxmidtowercase,,,,,,,15000.0,In Stock,https://www.winsoft.lk/product/deepcool-matrexx-50-atx-mid-tower-case/
