Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,Winsoft Price,Winsoft Status,Winsoft URL
MSI THIN 15 B13UC I7 13TH GEN RTX 3050,msithin15b13uci713thrtx3050,,,,279000.0,In Stock,https://www.nanotek.lk/product/msi-thin-15-b13uc-i7-13th-gen-rtx-3050,,,
ASUS TUF GAMING A15 FA506NCG RYZEN 7 7000 SERIES RTX 3050,asustufa15fa506ncgryzen77000rtx3050,,,,295000.0,In Stock,https://www.nanotek.lk/product/asus-tuf-gaming-a15-fa506ncg-ryzen-7-7000-series-rtx-3050,,,
LENOVO LEGION PRO 5 16IAX10 ULTRA 9 RTX 5070,lenovolegionpro516iax10ultra9rtx5070,,,,719000.0,In Stock,https://www.nanotek.lk/product/lenovo-legion-pro-5-16iax10-ultra-9-rtx-5070,,,
MSI Katana 15 B14WEK Intel I7 14650HX RTX 5050,msikatana15b14wekinteli714650hxrtx5050,,,,539000.0,In stock,https://www.nanotek.lk/product/msi-katana-15-b14wek-intel-i7-14650hx-rtx-5050,,,
ASUS TUF GAMING A16 FA607NUG Ryzen 7 RTX 4050 6GB,asustufa16fa607nugryzen7rtx40506gb,,,,365000.0,In Stock,https://www.nanotek.lk/product/asus-tuf-gaming-a16-fa607nug-ryzen-7-rtx-4050-6gb,,,
HP OMNIBOOK 7 FLIP 16-AU0773CL AI OLED ULTRA 7 15th GEN,hpomnibook7flip16au0773claioledultra715th,,,,459000.0,In Stock,https://www.nanotek.lk/product/hp-omnibook-7-flip-16-au0773cl-ai-oled-ultra-7-15th-gen,,,
MSI Venture 14 AI A1MG Ultra 7 OLED + ARC Graphics,msiventure14aia1mgultra7oledarcgraphics,,,,355000.0,In Stock,https://www.nanotek.lk/product/msi-venture-14-ai-a1mg-ultra-7-oled-arc-graphics,,,
HP VICTUS 15 FB3093DX Ryzen 7 16GB RTX 4050,hpvictus15fb3093dxryzen716gbrtx4050,,,,275000.0,In Stock,https://www.nanotek.lk/product/hp-victus-15-fb3093dx-ryzen-7-16gb-rtx-4050,,,
MSI MODERN 15 F13MG I5 13TH GEN,msimodern15f13mgi513th,,,,199000.0,In Stock,https://www.nanotek.lk/product/msi-modern-15-f13mg-i5-13th-gen,,,
MSI Katana 15 HX B14WGK Intel I7 14650HX RTX 5070,msikatana15hxb14wgkinteli714650hxrtx5070,,,,634000.0,In stock,https://www.nanotek.lk/product/msi-katana-15-hx-b14wgk-intel-i7-14650hx-rtx-5070,,,
ASUS VIVOBOOK 15 X1504VAP CORE 5 14TH GEN,asusvivobook15x1504vap514th,,,,209000.0,In Stock,https://www.nanotek.lk/product/asus-vivobook-15-x1504vap-core-5-14th-gen,,,
Lenovo Ideapad SLIM 3 15IRH10 Core i7 13th GEN H,lenovoideapadslim315irh10i713thh,,,,279000.0,In stock,https://www.nanotek.lk/product/lenovo-ideapad-slim-3-15irh10-core-i7-13th-gen-h,,,
ASUS ROG ZEPHYRUS G14 2025 GA403WR RYZEN Ai 9 HX 370 RTX 5070Ti,asusrogzephyrusg142025ga403wrryzenai9hx370rtx5070ti,,,,879000.0,In Stock,https://www.nanotek.lk/product/asus-rog-zephyrus-g14-2025-ga403wr-ryzen-ai-9-hx-370-rtx-5070ti,,,
LENOVO Legion 5 15IRX10 Intel Core i9 RTX 5070,lenovolegion515irx10inteli9rtx5070,,,,595000.0,In Stock,https://www.nanotek.lk/product/lenovo-legion-5-15irx10-intel-core-i9-rtx-5070,,,
LENOVO IDEAPAD PRO 5 16IMH9 U7 16GB OLED,lenovoideapadpro516imh9u716gboled,,,,355000.0,Out of Stock,https://www.nanotek.lk/product/lenovo-ideapad-pro-5-16imh9-u7-16gb-oled,,,
LENOVO IDEAPAD SLIM 3 15ARP10  AMD RYZEN 7,lenovoideapadslim315arp10amdryzen7,,,,215000.0,In stock,https://www.nanotek.lk/product/lenovo-ideapad-slim-3-15arp10-amd-ryzen-7,,,
ASUS TUF F16 FX608JHR I7 14650HX RTX 5050,asustuff16fx608jhri714650hxrtx5050,,,,499000.0,In Stock,https://www.nanotek.lk/product/asus-tuf-f16-fx608jhr-i7-14650hx-rtx-5050,,,
ASUS EXPERTBOOK B3 FLIP B3402FVA CORE I5,asusexpertbookb3flipb3402fvai5,,,,299000.0,In Stock,https://www.nanotek.lk/product/asus-expertbook-b3-flip-b3402fva-core-i5,,,
MSI CYBORG 15 B2RWEKG CORE 7  RTX 5050,msicyborg15b2rwekg7rtx5050,,,,519000.0,In Stock,https://www.nanotek.lk/product/msi-cyborg-15-b2rwekg-core-7-rtx-5050,,,
MSI CYBORG 15 B2RWFKG CORE 7 RTX 5060,msicyborg15b2rwfkg7rtx5060,,,,539000.0,In Stock,https://www.nanotek.lk/product/msi-cyborg-15-b2rwfkg-core-7-rtx-5060,,,
Lenovo IdeaPad 5 2 in 1 14AKP10 Ryzen AI 5 340,lenovoideapad52in114akp10ryzenai5340,,,,285000.0,In Stock,https://www.nanotek.lk/product/lenovo-ideapad-5-2-in-1-14akp10-ryzen-ai-5-340,,,
MSI Crosshair 16 HX AI D2XWGKG Ultra 9 275HX RTX 5070 8GB,msicrosshair16hxaid2xwgkgultra9275hxrtx50708gb,,,,825000.0,In Stock,https://www.nanotek.lk/product/msi-crosshair-16-hx-ai-d2xwgkg-ultra-9-275hx-rtx-5070-8gb,,,
