Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL
INTEL CORE I5 8500 PROCESSOR + ECS H310H5-M2 MOTHERBOARD COMBO PACK,inteli58500ecsh310h5m2motherboardcombo,30500.0,Out of Stock,https://computerzone.lk/product/intel-core-i5-8500-processor-ecs-h310h5-m2-motherboard-combo-pack/
