Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,PCBuilders Price,PCBuilders Status,PCBuilders URL,Winsoft Price,Winsoft Status,Winsoft URL
MSI GeForce RTX 5060 Ti 8G GAMING TRIO OC,msigeforcertx5060ti8gtriooc,,,,185000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5060-ti-8g-gaming-trio-oc,,,,,,
MSI GeForce RTX™ 5070 12G VANGUARD SOC,msigeforcertx507012gvanguardsoc,,,,295000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5070-12g-vanguard-soc,,,,,,
MSI Geforce RTX 5070 Ti 16G GAMING TRIO OC PLUS,msigeforcertx5070ti16gtrioocplus,,,,370000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5070-ti-16g-gaming-trio-oc-plus,,,,,,
MSI Geforce RTX 5090 VANGUARD SOC 32GB GDDR7X,msigeforcertx5090vanguardsoc32gbgddr7x,,,,1039000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5090-vanguard-soc-32gb-gddr7x,,,,,,
MSI GeForce RTX 5090 32G GAMING TRIO OC,msigeforcertx509032gtriooc,,,,1035000.0,In stock,https://www.nanotek.lk/product/msi-geforce-rtx-5090-32g-gaming-trio-oc,,,,,,
MSI Geforce RTX 5090 SUPRIM LIQUID SOC 32GB GDDR7X,msigeforcertx5090suprimliquidsoc32gbgddr7x,,,,1144000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5090-suprim-liquid-soc-32gb-gddr7x,,,,,,
ZOTAC GAMING GeForce RTX 5060 Ti 8GB AMP,zotacgeforcertx5060ti8gbamp,,,,177000.0,Out of Stock,https://www.nanotek.lk/product/zotac-gaming-geforce-rtx-5060-ti-8gb-amp,,,,,,
ZOTAC GAMING GeForce RTX 5060 Ti 16GB Twin Edge OC,zotacgeforcertx5060ti16gbtwinedgeoc,,,,219000.0,In Stock,https://www.nanotek.lk/product/zotac-gaming-geforce-rtx-5060-ti-16gb-twin-edge-oc,,,,,,
MSI GeForce RTX 5060  GAMING OC 8GB,msigeforcertx5060oc8gb,,,,165000.0,In Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5060-gaming-oc-8gb,,,,,,
MSI GeForce RTX 5060 8G SHADOW 2X OC,msigeforcertx50608gshadow2xoc,,,,147000.0,In Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5060-8g-shadow-2x-oc,,,,,,
NVIDIA RTX A4500 20GB,nvidiartxa450020gb,,,,619000.0,In stock,https://www.nanotek.lk/product/nvidia-rtx-a4500-20gb,,,,,,
MSI GeForce RTX 5060 Ti 16G SHADOW 2X PLUS,msigeforcertx5060ti16gshadow2xplus,,,,193000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5060-ti-16g-shadow-2x-plus,,,,,,
MSI RTX 5070 GAMING TRIO WHITE 12GB,msirtx5070triowhite12gb,,,,289000.0,Out of Stock,https://www.nanotek.lk/product/msi-rtx-5070-gaming-trio-white-12gb,,,,,,
MSI Geforce RTX 5090 SUPRIM SOC 32GB GDDR7X,msigeforcertx5090suprimsoc32gbgddr7x,,,,1100000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5090-suprim-soc-32gb-gddr7x,,,,,,
MSI GeForce RTX 5060 8G VENTUS 2X OC,msigeforcertx50608gventus2xoc,,,,152000.0,In Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5060-8g-ventus-2x-oc,,,,,,
MSI RTX 5060 TI VENTUS 2X OC PLUS 8GB,msirtx5060tiventus2xocplus8gb,,,,184000.0,In Stock,https://www.nanotek.lk/product/msi-rtx-5060-ti-ventus-2x-oc-plus-8gb,,,,,,
ZOTAC GAMING GeForce RTX 5060 Twin Edge 8GB,zotacgeforcertx5060twinedge8gb,,,,154000.0,In Stock,https://www.nanotek.lk/product/zotac-gaming-geforce-rtx-5060-twin-edge-8gb,,,,,,
ZOTAC GAMING GeForce RTX 5060 Twin Edge OC White Edition 8GB,zotacgeforcertx5060twinedgeocwhite8gb,,,,132000.0,Out of Stock,https://www.nanotek.lk/product/zotac-gaming-geforce-rtx-5060-twin-edge-oc-white-edition-8gb-1,,,,,,
ZOTAC GAMING GeForce RTX 5080 SOLID CORE OC,zotacgeforcertx5080solidoc,,,,459000.0,Out of Stock,https://www.nanotek.lk/product/zotac-gaming-geforce-rtx-5080-solid-core-oc,,,,,,
ZOTAC GAMING GeForce RTX 5070 Ti SOLID SFF 16GB,zotacgeforcertx5070tisolidsff16gb,,,,399000.0,In Stock,https://www.nanotek.lk/product/zotac-gaming-geforce-rtx-5070-ti-solid-sff-16gb,,,,,,
ZOTAC GAMING Geforce RTX 5090 AMP EXTREME INFINITY 32GB,zotacgeforcertx5090ampextremeinfinity32gb,,,,965000.0,Out of stock,https://www.nanotek.lk/product/zotac-gaming-geforce-rtx-5090-amp-extreme-infinity-32gb,,,,,,
MSI GeForce RTX 5070 12G VENTUS 2X OC,msigeforcertx507012gventus2xoc,,,,282000.0,In Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5070-12g-ventus-2x-oc,,,,,,
"Corsair Premium PCIe 4.0 x16 Extension Cable, 300mm",corsairpremiumpcie40x16extensioncable300mm,,,,32500.0,Out of Stock,https://www.nanotek.lk/product/corsair-premium-pcie-40-x16-extension-cable-300mm,,,,,,
MSI GeForce RTX 5070 12G SHADOW 2X OC,msigeforcertx507012gshadow2xoc,,,,269000.0,In stock,https://www.nanotek.lk/product/msi-geforce-rtx-5070-12g-shadow-2x-oc,,,,,,
MSI Geforce RTX 5080 16G SHADOW 3X OC,msigeforcertx508016gshadow3xoc,,,,455000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5080-16g-shadow-3x-oc,,,,,,
MSI Geforce RTX 5080 16G SUPRIM LIQUID SOC,msigeforcertx508016gsuprimliquidsoc,,,,556000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5080-16g-suprim-liquid-soc,,,,,,
ZOTAC GAMING GeForce RTX 5080 AMP Extreme INFINITY 16GB,zotacgeforcertx5080ampextremeinfinity16gb,,,,489000.0,Out of Stock,https://www.nanotek.lk/product/zotac-gaming-geforce-rtx-5080-amp-extreme-infinity-16gb,,,,,,
ZOTAC GAMING GeForce RTX 5070 Ti AMP Extreme INFINITY 16GB,zotacgeforcertx5070tiampextremeinfinity16gb,,,,372000.0,Out of Stock,https://www.nanotek.lk/product/zotac-gaming-geforce-rtx-5070-ti-amp-extreme-infinity-16gb,,,,,,
ZOTAC GAMING GeForce RTX 5070 Ti SOLID OC 16GB,zotacgeforcertx5070tisolidoc16gb,,,,335000.0,Out of Stock,https://www.nanotek.lk/product/zotac-gaming-geforce-rtx-5070-ti-solid-oc-16gb,,,,,,
ZOTAC GAMING GeForce RTX 5070 SOLID OC 12GB,zotacgeforcertx5070solidoc12gb,,,,247000.0,Out of Stock,https://www.nanotek.lk/product/zotac-gaming-geforce-rtx-5070-solid-oc-12gb,,,,,,
MSI Geforce RTX 5070 Ti 16G SHADOW 3X OC,msigeforcertx5070ti16gshadow3xoc,,,,342000.0,Out of Stock,https://www.nanotek.lk/product/msi-geforce-rtx-5070-ti-16g-shadow-3x-oc,,,,,,
MSI RTX 3050 VENTUS 2X E OC 6GB,msirtx3050ventus2xeoc6gb,,,,93000.0,In stock,https://www.nanotek.lk/product/msi-rtx-3050-ventus-2x-e-oc-6gb,,,,,,
