Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,Winsoft Price,Winsoft Status,Winsoft URL
"ASUS 15.6"" ZenScreen MB169CK IPS 1080P Portable Monitor",asus156zenscreenmb169ckips1080pportablemonitor,,,,42500.0,In stock,https://www.nanotek.lk/product/asus-156-zenscreen-mb169ck-ips-1080p-portable-monitor,,,
"ASUS TUF Gaming VG249Q5R 24"" FHD FAST IPS 200Hz",asustufvg249q5r24fhdfastips200hz,,,,44500.0,In Stock,https://www.nanotek.lk/product/asus-tuf-gaming-vg249q5r-24-fhd-fast-ips-200hz,,,
"ASUS ROG Strix 27” 2K HDR10 USB-C XG27ACS 180Hz,1ms, Fast IPS G-Sync",asusrogstrix272khdr10usbcxg27acs180hz1msfastipsgsync,,,,112500.0,In Stock,https://www.nanotek.lk/product/asus-rog-strix-27-2k-hdr10-usb-c-xg27acs-180hz1ms-fast-ips-g-sync,,,
"Asus ROG Strix 30"" XG309CM 2560x1080 Ultra Wide 220Hz",asusrogstrix30xg309cm2560x1080ultrawide220hz,,,,159000.0,In Stock,https://www.nanotek.lk/product/asus-rog-strix-30-xg309cm-2560x1080-ultra-wide-220hz,,,
"ASUS ROG Strix XG49VQ Super Ultra-Wide HDR Gaming Monitor 49"" (3840 x 1080), 144Hz",asusrogstrixxg49vqsuperultrawidehdrmonitor49144hz,,,,378000.0,Pre Order,https://www.nanotek.lk/product/asus-rog-strix-xg49vq-super-ultra-wide-hdr-gaming-monitor-49-3840-x-1080-144hz,,,
"NORTH BAYOU F80 FULL MOTIION SWIVEL SINGLE MONITOR ARM 17""-30""",northbayouf80fullmotiionswivelsinglemonitorarm1730,,,,12000.0,In Stock,https://www.nanotek.lk/product/north-bayou-f80-full-motiion-swivel-single-monitor-arm-17-30,,,
"North Bayou SP5 Full Motion TV Wall Mount for 75""-110""",northbayousp5fullmotiontvwallmountfor75110,,,,19500.0,In stock,https://www.nanotek.lk/product/north-bayou-sp5-full-motion-tv-wall-mount-for-75-110,,,
North Bayou F160 Full Motion Dual Monitor Desk Mount 17″- 27″,northbayouf160fullmotiondualmonitordeskmount1727,,,,16500.0,In Stock,https://www.nanotek.lk/product/north-bayou-f160-full-motion-dual-monitor-desk-mount-17-27,,,
"NORTH BAYOU G45 Full Motion Swivel Gaming Monitor Arm 20"" - 40""",northbayoug45fullmotionswivelmonitorarm2040,,,,17500.0,In stock,https://www.nanotek.lk/product/north-bayou-g45-full-motion-swivel-gaming-monitor-arm-20-40,,,
"NORTH BAYOU G60 SINGLE MONITOR DESK ARM 27"" - 45""",northbayoug60singlemonitordeskarm2745,,,,18500.0,In stock,https://www.nanotek.lk/product/north-bayou-g60-single-monitor-desk-arm-27-45,,,
"NORTH BAYOU G50 SINGLE MONITOR DESK ARM 27"" - 45""",northbayoug50singlemonitordeskarm2745,,,,17500.0,In Stock,https://www.nanotek.lk/product/north-bayou-g50-single-monitor-desk-arm-27-45,,,
NORTH BAYOU G65 DUAL MONITOR DESK ARM 27″ - 34″,northbayoug65dualmonitordeskarm2734,,,,29500.0,In Stock,https://www.nanotek.lk/product/north-bayou-g65-dual-monitor-desk-arm-27-34,,,
"NORTH BAYOU F120 Full Motion Articulating Swivel for Wall Mount 17"" - 27""",northbayouf120fullmotionarticulatingswivelforwallmount1727,,,,10000.0,In Stock,https://www.nanotek.lk/product/north-bayou-f120-full-motion-articulating-swivel-for-wall-mount-17-27,,,
"NB North Bayou MB32 Gas Strut Sit & Stand Monitor Wall Mount 19"" - 27""",nbnorthbayoumb32gasstrutsitstandmonitorwallmount1927,,,,36000.0,In stock,https://www.nanotek.lk/product/nb-north-bayou-mb32-gas-strut-sit-stand-monitor-wall-mount-19-27,,,
"ASUS ProArt PA328CGV 32"" 2560 x 1440 165 Hz 100% sRGB Calman Verified, USB-C",asusproartpa328cgv322560x1440165hz100srgbcalmanverifiedusbc,,,,217500.0,In Stock,https://www.nanotek.lk/product/asus-proart-pa328cgv-32-2560-x-1440-165-hz-100-srgb-calman-verified-usb-c,,,
"ASUS 27"" PA278QV 1440P IPS PROART DISPLAY CALMAN VERIFIED PROFESSIONAL MONITOR",asus27pa278qv1440pipsproartdisplaycalmanverifiedprofessionalmonitor,,,,121500.0,In Stock,https://www.nanotek.lk/product/asus-27-pa278qv-1440p-ips-proart-display-calman-verified-professional-monitor,,,
"ASUS ProArt 34"" PA34VCNV Curved 3440 x 1440 100% sRGB Rec.709 Color Accuracy ΔE < 2 Calman Verified USB-C",asusproart34pa34vcnvcurved3440x1440100srgbrec709coloraccuracye2calmanverifiedusbc,,,,272000.0,In stock,https://www.nanotek.lk/product/asus-proart-34-pa34vcnv-curved-3440-x-1440-100-srgb-rec709-color-accuracy-de-2-calman-verified-usb-c,,,
"ASUS PROART 32"" PA329CRV 4K UHD USB-C WITH PD 96W 98% DCI-P3",asusproart32pa329crv4kuhdusbcpd96w98dcip3,,,,289000.0,In Stock,https://www.nanotek.lk/product/asus-proart-32-pa329crv-4k-uhd-usb-c-with-pd-96w-98-dci-p3,,,
"NORTH BAYOU A6 GAMING SINGLE DESK ARM 27""- 50""",northbayoua6singledeskarm2750,,,,23500.0,In stock,https://www.nanotek.lk/product/north-bayou-a6-gaming-single-desk-arm-27-50,,,
"KOORUI 27"" S2721PM IPS Mini LED QHD (2560 X 1440) 200Hz",koorui27s2721pmipsminiledqhd200hz,,,,107000.0,In stock,https://www.nanotek.lk/product/koorui-27-s2721pm-ips-mini-led-qhd-2560-x-1440-200hz,,,
"ASUS ROG Strix 27” 4K HDR400 USB-C XG27UCS 160Hz 1ms, Fast IPS G-Sync",asusrogstrix274khdr400usbcxg27ucs160hz1msfastipsgsync,,,,155000.0,In Stock,https://www.nanotek.lk/product/asus-rog-strix-27-4k-hdr400-usb-c-xg27ucs-160hz-1ms-fast-ips-g-sync,,,
ASUS TUF GAMING VG328QA1A FHD 170HZ VA FREESYNC PREMIUM,asustufvg328qa1afhd170hzvafreesyncpremium,,,,90000.0,In Stock,https://www.nanotek.lk/product/asus-tuf-gaming-vg328qa1a-fhd-170hz-va-freesync-premium,,,
"NORTH BAYOU M150 PARTITION RAIL MONITOR MOUNT  17""-27""",northbayoum150partitionrailmonitormount1727,,,,9500.0,In Stock,https://www.nanotek.lk/product/north-bayou-m150-partition-rail-monitor-mount-17-27,,,
"ASUS ProArt PA278CGV 27"" IPS 2560 x 1440 144 Hz Calman Verified, USB-C",asusproartpa278cgv27ips2560x1440144hzcalmanverifiedusbc,,,,162000.0,Out of Stock,https://www.nanotek.lk/product/asus-proart-pa278cgv-27-ips-2560-x-1440-144-hz-calman-verified-usb-c,,,
"ASUS TUF Gaming VG30VQL1A 30 Ultra-wide WFHD (2560X1080), 200Hz",asustufvg30vql1a30ultrawidewfhd200hz,,,,122000.0,In stock,https://www.nanotek.lk/product/asus-tuf-gaming-vg30vql1a-30-ultra-wide-wfhd-2560x1080-200hz,,,
ASUS TUF Gaming 34” VG34VQL3A 1440P 1500R 180Hz Curved Monitor,asustuf34vg34vql3a1440p1500r180hzcurvedmonitor,,,,139000.0,In stock,https://www.nanotek.lk/product/asus-tuf-gaming-34-vg34vql3a-1440p-1500r-180hz-curved-monitor,,,
North Bayou F150 Full Motion Monitor & TV  Wall Mount 17″- 35″,northbayouf150fullmotionmonitortvwallmount1735,,,,13500.0,In Stock,https://www.nanotek.lk/product/north-bayou-f150-full-motion-monitor-tv-wall-mount-17-35,,,
NORTH BAYOU S7 GAMING DESK MONITOR ARM,northbayous7deskmonitorarm,,,,24500.0,In stock,https://www.nanotek.lk/product/north-bayou-s7-gaming-desk-monitor-arm,,,
"ASUS PROART 27"" PA279CRV 4K UHD USB-C WITH PD 96W 99% DCI-P3",asusproart27pa279crv4kuhdusbcpd96w99dcip3,,,,199000.0,In Stock,https://www.nanotek.lk/product/asus-proart-27-pa279crv-4k-uhd-usb-c-with-pd-96w-99-dci-p3,,,
"NORTH BAYOU L50/F5 GAMING MONITOR DESK ARM 32"" - 60""",northbayoul50f5monitordeskarm3260,,,,25000.0,In Stock,https://www.nanotek.lk/product/north-bayou-l50f5-gaming-monitor-desk-arm-32-60,,,
NB North Bayou H180 Stack Monitor Mount 17''- 27'',nbnorthbayouh180stackmonitormount1727,,,,18500.0,In Stock,https://www.nanotek.lk/product/nb-north-bayou-h180-stack-monitor-mount-17-27,,,
"NORTH BAYOU M80 GAS-STRUT PARTITION RAIL DUAL MOUNT  22""-32""",northbayoum80gasstrutpartitionraildualmount2232,,,,23500.0,In Stock,https://www.nanotek.lk/product/north-bayou-m80-gas-strut-partition-rail-dual-mount-22-32,,,
"NORTH BAYOU M60 PARTITION RAIL MOUNT FULL MOTION SWIVEL MONITOR ARM 22""-35""",northbayoum60partitionrailmountfullmotionswivelmonitorarm2235,,,,13500.0,In Stock,https://www.nanotek.lk/product/north-bayou-m60-partition-rail-mount-full-motion-swivel-monitor-arm-22-35,,,
Dell PRO P2725DE 100Hz IPS (2560 x 1440) IPS sRGB 99% USB-C HUB,dellprop2725de100hzipsipssrgb99usbchub,,,,139000.0,In Stock,https://www.nanotek.lk/product/dell-pro-p2725de-100hz-ips-2560-x-1440-ips-srgb-99-usb-c-hub,,,
"MSI Pro MP273U 27"" 4K (3840 x 2160) IPS HDR",msipromp273u274kipshdr,,,,92500.0,In Stock,https://www.nanotek.lk/product/msi-pro-mp273u-27-4k-3840-x-2160-ips-hdr,,,
"Dell PRO 34"" P3424WE 3440 x 1440 IPS Curved USB-C Hub",dellpro34p3424we3440x1440ipscurvedusbchub,,,,277000.0,In Stock,https://www.nanotek.lk/product/dell-pro-34-p3424we-3440-x-1440-ips-curved-usb-c-hub,,,
"Dell UltraSharp 38"" U3824DW 3840 x 1600 IPS 100% Rec 709, 100% sRGB Curved USB-C Hub Monitor",dellultrasharp38u3824dw3840x1600ips100rec709100srgbcurvedusbchubmonitor,,,,549000.0,In Stock,https://www.nanotek.lk/product/dell-ultrasharp-38-u3824dw-3840-x-1600-ips-100-rec-709-100-srgb-curved-usb-c-hub-monitor,,,
"Alienware 34"" AW3425DWM 3440 x 1440 VA 180Hz Gaming Monitor",alienware34aw3425dwm3440x1440va180hzmonitor,,,,175000.0,In Stock,https://www.nanotek.lk/product/alienware-34-aw3425dwm-3440-x-1440-va-180hz-gaming-monitor,,,
"Dell UltraSharp 34"" U3425WE 3440 x 1440 120Hz IPS sRGB 100% Curved Thunderbolt Hub Monitor",dellultrasharp34u3425we3440x1440120hzipssrgb100curvedthunderbolthubmonitor,,,,419000.0,In Stock,https://www.nanotek.lk/product/dell-ultrasharp-34-u3425we-3440-x-1440-120hz-ips-srgb-100-curved-thunderbolt-hub-monitor,,,
KOORUI G2741L 4K IPS 160HZ MONITOR,kooruig2741l4kips160hzmonitor,,,,95000.0,In Stock,https://www.nanotek.lk/product/koorui-g2741l-4k-ips-160hz-monitor,,,
