Component Name,Normalized Name,Computerzone Price,Computerzone Status,Computerzone URL,Nanotek Price,Nanotek Status,Nanotek URL,PCBuilders Price,PCBuilders Status,PCBuilders URL,Winsoft Price,Winsoft Status,Winsoft URL
G.SKILL RIPJAWS M5 64GB (32GB×2) RGB DDR5 6000Mhz Ram (Not Sold Separately),gskillripjawsm564gbrgbddr56000ram,,,,,,,,,,289000.0,In Stock,https://www.winsoft.lk/product/g-skill-ripjaws-m5-rgb-ddr5-64gb-ram/
G.SKILL RIPJAWS M5 64GB (32GB×2) RGB DDR5 6400Mhz Ram (Not Sold Separately),gskillripjawsm564gbrgbddr56400ram,,,,,,,,,,295000.0,In Stock,https://www.winsoft.lk/product/g-skill-ripjaws-m5-64gb-rgb-ddr5-6400mhz/
Apacer NOX 32GB (2x16GB) 6000MHz DDR5 Ram (Not Sold Separately),apacernox32gb6000ddr5ram,,,,,,,,,,145000.0,In Stock,https://www.winsoft.lk/product/apacer-nox-32gb-6000mhz-ddr5-ram/
G.SKILL RIPJAWS M5 32GB (16GBx2) RGB DDR5 6000Mhz Ram (Not Sold Separately),gskillripjawsm532gbrgbddr56000ram,,,,,,,,,,160000.0,In Stock,https://www.winsoft.lk/product/g-skill-ripjaws-m5-rgb-ddr5-6000-32gb/
DAHUA 16GB DDR4 3200MHZ DESKTOP RAM (Not Sold Separately),dahua16gbddr43200ram,,,,,,,,,,35000.0,In Stock,https://www.winsoft.lk/product/dahua-16gb-ddr4-3200mhz-ram/
DAHUA 8GB DDR4 3200MHZ DESKTOP RAM (Not Sold Separately),dahua8gbddr43200ram,,,,,,,,,,16500.0,In Stock,https://www.winsoft.lk/product/dahua-8gb-ddr4-3200mhz-desktop-ram/
GMOG 16GB DDR5 5600MHz RGB Desktop RAM (Not Sold Separately),gmog16gbddr55600rgbram,,,,,,,,,,75000.0,In Stock,https://www.winsoft.lk/product/dmog-16gb-ddr5-5600mhz-rgb-ram/
GMOG 8GB DDR4 3200MHz Desktop RAM (Not Sold Separately),gmog8gbddr43200ram,,,,,,,,,,17000.0,In Stock,https://www.winsoft.lk/product/dmog-8gb-ddr4-3200mhz-rgb-desktop-ram-not-sold-separately/
TXRUI 8GB DDR5 4800MHZ DESKTOP RAM (Not Sold Separately),txrui8gbddr54800ram,,,,,,,,,,32500.0,In Stock,https://www.winsoft.lk/product/txrui-8gb-ddr5-4800mhz-desktop-ram/
G.SKILL Ripjaws S5 96GB (48GBx2) DDR5 5600Mhz (Not Sold Separately),gskillripjawss596gbddr55600,,,,,,,,,,340000.0,In Stock,https://www.winsoft.lk/product/g-skill-ripjaws-s5-96gb-ddr5-5600mhz/
TWINMOS 16GB DDR5 5600MHz Desktop RAM (Not Sold Separately),twinmos16gbddr55600ram,,,,,,,,,,75000.0,In Stock,https://www.winsoft.lk/product/twinmos-16gb-ddr5-5600mhz-desktop-ram/
TWINMOS 32GB DDR5 5600MHz Desktop RAM (Not Sold Separately),twinmos32gbddr55600ram,,,,,,,,,,95000.0,In Stock,https://www.winsoft.lk/product/twinmos-32gb-ddr5-5600mhz-ram/
G.SKILL Trident Z5 48GB (24GB×2) RGB DDR5 8000MHz Ram (Not Sold Separately),gskilltridentz548gbrgbddr58000ram,,,,,,,,,,290000.0,In Stock,https://www.winsoft.lk/product/g-skill-trident-z5-ddr5-8000hz-48gb-ram/
G.SKILL Ripjaws S5 32GB (16GBx2) DDR5 5600Mhz (Not Sold Separately),gskillripjawss532gbddr55600,,,,,,,,,,125000.0,In Stock,https://www.winsoft.lk/product/g-skill-ripjaws-s5-32gb-ddr5-5600mhz/
G.SKILL Ripjaws S5 64GB (32GBx2) DDR5 5600Mhz (Not Sold Separately),gskillripjawss564gbddr55600,,,,,,,,,,279000.0,In Stock,https://www.winsoft.lk/product/g-skill-ripjaws-s5-64gb-ddr5-5600mhz-copy/
DATO 8GB 3200MHz DDR4 Desktop Ram (Not Sold Separately),dato8gb3200ddr4ram,,,,,,,,,,16500.0,In Stock,https://www.winsoft.lk/product/dato-ddr4-8gb-3200mhz-desktop-ram/
Transcend 32GB DDR5 5600Mhz Desktop Ram (Not Sold Separately),transcend32gbddr55600ram,,,,,,,,,,120000.0,In Stock,https://www.winsoft.lk/product/transcend-32gb-ddr5-5600mhz-desktop-ram/
Transcend 8GB DDR5 4800MHz Desktop Ram (Not Sold Separately),transcend8gbddr54800ram,,,,,,,,,,32500.0,In Stock,https://www.winsoft.lk/product/transcend-8gb-ddr5-4800mhz-desktop-ram-copy/
